id	source_file	line	routine	container	english
"message.gverbs.V-MUNG.943.01"	"gverbs.zil"	"943"	"V-MUNG"	"TELL"	"Nice try."
"message.gverbs.V-ODYSSEUS.953.01"	"gverbs.zil"	"953"	"V-ODYSSEUS"	"TELL"	"The cyclops, hearing the name of his father's deadly nemesis, flees the room\nby knocking down the wall on the east of the room."
"message.gverbs.V-ODYSSEUS.961.01"	"gverbs.zil"	"961"	"V-ODYSSEUS"	"TELL"	"Wasn't he a sailor?"
"message.gverbs.V-OIL.964.01"	"gverbs.zil"	"964"	"V-OIL"	"TELL"	"You probably put spinach in your gas tank, too."
"message.gverbs.V-OPEN.970.01"	"gverbs.zil"	"970"	"V-OPEN"	"TELL"	"It is already open."
"message.gverbs.V-OPEN.975.01"	"gverbs.zil"	"975"	"V-OPEN"	"TELL"	"Opened."
"message.gverbs.V-OPEN.980.01"	"gverbs.zil"	"980"	"V-OPEN"	"TELL"	"The "
"message.gverbs.V-OPEN.980.02"	"gverbs.zil"	"980"	"V-OPEN"	"TELL"	" opens."
"message.gverbs.V-OPEN.983.01"	"gverbs.zil"	"983"	"V-OPEN"	"TELL"	"Opening the "
"message.gverbs.V-OPEN.983.02"	"gverbs.zil"	"983"	"V-OPEN"	"TELL"	" reveals "
"message.gverbs.V-OPEN.985.01"	"gverbs.zil"	"985"	"V-OPEN"	"TELL"	"."
"message.gverbs.V-OPEN.988.01"	"gverbs.zil"	"988"	"V-OPEN"	"TELL"	"It is already open."
"message.gverbs.V-OPEN.990.01"	"gverbs.zil"	"990"	"V-OPEN"	"TELL"	"The "
"message.gverbs.V-OPEN.990.02"	"gverbs.zil"	"990"	"V-OPEN"	"TELL"	" opens."
"message.gverbs.V-OPEN.994.01"	"gverbs.zil"	"994"	"V-OPEN"	"TELL"	"You must tell me how to do that to a "
"message.gverbs.V-OPEN.994.02"	"gverbs.zil"	"994"	"V-OPEN"	"TELL"	"."
"message.gverbs.V-OVERBOARD.1001.01"	"gverbs.zil"	"1001"	"V-OVERBOARD"	"TELL"	"Ahoy -- "
"message.gverbs.V-OVERBOARD.1001.02"	"gverbs.zil"	"1001"	"V-OVERBOARD"	"TELL"	" overboard!"
"message.gverbs.V-OVERBOARD.1003.01"	"gverbs.zil"	"1003"	"V-OVERBOARD"	"TELL"	"You're not in anything!"
"message.gverbs.V-OVERBOARD.1009.01"	"gverbs.zil"	"1009"	"V-OVERBOARD"	"TELL"	"Huh?"
"message.gverbs.V-PICK.1011.01"	"gverbs.zil"	"1011"	"V-PICK"	"TELL"	"You can't pick that."
"message.gverbs.V-PLAY.1016.01"	"gverbs.zil"	"1016"	"V-PLAY"	"TELL"	"You become so engrossed in the role of the "
"message.gverbs.V-PLAY.1016.02"	"gverbs.zil"	"1016"	"V-PLAY"	"TELL"	" that\nyou kill yourself, just as he might have done!"
"message.gverbs.V-PLAY.1018.01"	"gverbs.zil"	"1018"	"V-PLAY"	"JIGS-UP"	""
"message.gverbs.V-PLAY.1019.01"	"gverbs.zil"	"1019"	"V-PLAY"	"TELL"	"That's silly!"
"message.gverbs.V-PLUG.1022.01"	"gverbs.zil"	"1022"	"V-PLUG"	"TELL"	"This has no effect."
"message.gverbs.V-POUR-ON.1028.01"	"gverbs.zil"	"1028"	"V-POUR-ON"	"TELL"	"The "
"message.gverbs.V-POUR-ON.1028.02"	"gverbs.zil"	"1028"	"V-POUR-ON"	"TELL"	" is extinguished."
"message.gverbs.V-POUR-ON.1037.01"	"gverbs.zil"	"1037"	"V-POUR-ON"	"TELL"	"The water spills over the "
"message.gverbs.V-POUR-ON.1037.02"	"gverbs.zil"	"1037"	"V-POUR-ON"	"TELL"	", to the floor, and evaporates."
"message.gverbs.V-POUR-ON.1044.01"	"gverbs.zil"	"1044"	"V-POUR-ON"	"TELL"	"You can't pour that."
"message.gverbs.V-PRAY.1054.01"	"gverbs.zil"	"1054"	"V-PRAY"	"TELL"	"If you pray enough, your prayers may be answered."
"message.gverbs.V-PUMP.1059.01"	"gverbs.zil"	"1059"	"V-PUMP"	"TELL"	"Pump it up with a "
"message.gverbs.V-PUMP.1059.02"	"gverbs.zil"	"1059"	"V-PUMP"	"TELL"	"?"
"message.gverbs.V-PUMP.1068.01"	"gverbs.zil"	"1068"	"V-PUMP"	"TELL"	"It's really not clear how."
"message.gverbs.V-PUSH.1070.01"	"gverbs.zil"	"1070"	"V-PUSH"	"HACK-HACK"	"Pushing the "
"message.gverbs.V-PUSH-TO.1073.01"	"gverbs.zil"	"1073"	"V-PUSH-TO"	"TELL"	"You can't push things to that."
"message.gverbs.V-PUT.1090.01"	"gverbs.zil"	"1090"	"V-PUT"	"TELL"	"You can't do that."
"message.gverbs.V-PUT.1093.01"	"gverbs.zil"	"1093"	"V-PUT"	"TELL"	"The "
"message.gverbs.V-PUT.1093.02"	"gverbs.zil"	"1093"	"V-PUT"	"TELL"	" isn't open."
"message.gverbs.V-PUT.1096.01"	"gverbs.zil"	"1096"	"V-PUT"	"TELL"	"How can you do that?"
"message.gverbs.V-PUT.1098.01"	"gverbs.zil"	"1098"	"V-PUT"	"TELL"	"The "
"message.gverbs.V-PUT.1098.02"	"gverbs.zil"	"1098"	"V-PUT"	"TELL"	" is already in the "
"message.gverbs.V-PUT.1098.03"	"gverbs.zil"	"1098"	"V-PUT"	"TELL"	"."
"message.gverbs.V-PUT.1102.01"	"gverbs.zil"	"1102"	"V-PUT"	"TELL"	"There's no room."
"message.gverbs.V-PUT.1105.01"	"gverbs.zil"	"1105"	"V-PUT"	"TELL"	"You don't have the "
"message.gverbs.V-PUT.1105.02"	"gverbs.zil"	"1105"	"V-PUT"	"TELL"	"."
"message.gverbs.V-PUT.1114.01"	"gverbs.zil"	"1114"	"V-PUT"	"TELL"	"Done."
"message.gverbs.V-PUT-BEHIND.1117.01"	"gverbs.zil"	"1117"	"V-PUT-BEHIND"	"TELL"	"That hiding place is too obvious."
"message.gverbs.V-PUT-ON.1126.01"	"gverbs.zil"	"1126"	"V-PUT-ON"	"TELL"	"There's no good surface on the "
"message.gverbs.V-PUT-ON.1126.02"	"gverbs.zil"	"1126"	"V-PUT-ON"	"TELL"	"."
"message.gverbs.V-PUT-UNDER.1129.01"	"gverbs.zil"	"1129"	"V-PUT-UNDER"	"TELL"	"You can't do that."
"message.gverbs.V-RAPE.1135.01"	"gverbs.zil"	"1135"	"V-RAPE"	"TELL"	"What a (ahem!) strange idea."
"message.gverbs.PRE-READ.1139.01"	"gverbs.zil"	"1139"	"PRE-READ"	"TELL"	"It is impossible to read in the dark."
"message.gverbs.PRE-READ.1141.01"	"gverbs.zil"	"1141"	"PRE-READ"	"TELL"	"How does one look through a "
"message.gverbs.PRE-READ.1141.02"	"gverbs.zil"	"1141"	"PRE-READ"	"TELL"	"?"
"message.gverbs.V-READ.1145.01"	"gverbs.zil"	"1145"	"V-READ"	"TELL"	"How does one read a "
"message.gverbs.V-READ.1145.02"	"gverbs.zil"	"1145"	"V-READ"	"TELL"	"?"
"message.gverbs.V-REPENT.1154.01"	"gverbs.zil"	"1154"	"V-REPENT"	"TELL"	"It could very well be too late!"
"message.gverbs.V-REPLY.1157.01"	"gverbs.zil"	"1157"	"V-REPLY"	"TELL"	"It is hardly likely that the "
"message.gverbs.V-REPLY.1157.02"	"gverbs.zil"	"1157"	"V-REPLY"	"TELL"	" is interested."
"message.gverbs.V-RING.1163.01"	"gverbs.zil"	"1163"	"V-RING"	"TELL"	"How, exactly, can you ring that?"
"message.gverbs.V-RUB.1165.01"	"gverbs.zil"	"1165"	"V-RUB"	"HACK-HACK"	"Fiddling with the "
"message.gverbs.V-SAY.1185.01"	"gverbs.zil"	"1185"	"V-SAY"	"TELL"	"Say what?"
"message.gverbs.V-SAY.1189.01"	"gverbs.zil"	"1189"	"V-SAY"	"TELL"	"You must address the "
"message.gverbs.V-SAY.1189.02"	"gverbs.zil"	"1189"	"V-SAY"	"TELL"	" directly."
"message.gverbs.V-SAY.1194.01"	"gverbs.zil"	"1194"	"V-SAY"	"TELL"	"Talking to yourself is a sign of impending mental collapse."
"message.gverbs.V-SEARCH.1198.01"	"gverbs.zil"	"1198"	"V-SEARCH"	"TELL"	"You find nothing unusual."
"message.gverbs.V-SEND.1202.01"	"gverbs.zil"	"1202"	"V-SEND"	"TELL"	"Why would you send for the "
"message.gverbs.V-SEND.1202.02"	"gverbs.zil"	"1202"	"V-SEND"	"TELL"	"?"
"message.gverbs.V-SEND.1204.01"	"gverbs.zil"	"1204"	"V-SEND"	"TELL"	"That doesn't make sends."
"message.gverbs.V-SGIVE.1211.01"	"gverbs.zil"	"1211"	"V-SGIVE"	"TELL"	"Foo!"
"message.gverbs.V-SHAKE.1215.01"	"gverbs.zil"	"1215"	"V-SHAKE"	"TELL"	"This seems to have no effect."
"message.gverbs.V-SHAKE.1217.01"	"gverbs.zil"	"1217"	"V-SHAKE"	"TELL"	"You can't take it; thus, you can't shake it!"
"message.gverbs.V-SHAKE.1222.01"	"gverbs.zil"	"1222"	"V-SHAKE"	"TELL"	"The contents of the "
"message.gverbs.V-SHAKE.1222.02"	"gverbs.zil"	"1222"	"V-SHAKE"	"TELL"	" spill "
"message.gverbs.V-SHAKE.1227.01"	"gverbs.zil"	"1227"	"V-SHAKE"	"TELL"	"out and disappears"
"message.gverbs.V-SHAKE.1229.01"	"gverbs.zil"	"1229"	"V-SHAKE"	"TELL"	"to the ground"
"message.gverbs.V-SHAKE.1230.01"	"gverbs.zil"	"1230"	"V-SHAKE"	"TELL"	"."
"message.gverbs.V-SHAKE.1232.01"	"gverbs.zil"	"1232"	"V-SHAKE"	"TELL"	"Shaken."
"message.gverbs.V-SHAKE.1236.01"	"gverbs.zil"	"1236"	"V-SHAKE"	"TELL"	"It sounds like there is something inside the "
"message.gverbs.V-SHAKE.1236.02"	"gverbs.zil"	"1236"	"V-SHAKE"	"TELL"	"."
"message.gverbs.V-SHAKE.1238.01"	"gverbs.zil"	"1238"	"V-SHAKE"	"TELL"	"The "
"message.gverbs.V-SHAKE.1238.02"	"gverbs.zil"	"1238"	"V-SHAKE"	"TELL"	" sounds empty."
"message.gverbs.V-SHAKE.1240.01"	"gverbs.zil"	"1240"	"V-SHAKE"	"TELL"	"Shaken."
"message.gverbs.WHEEEEE.1273.01"	"gverbs.zil"	"1273"	"WHEEEEE"	"LTABLE"	"Very good. Now you can go to the second grade."
"message.gverbs.WHEEEEE.1274.01"	"gverbs.zil"	"1274"	"WHEEEEE"	"LTABLE"	"Are you enjoying yourself?"
"message.gverbs.WHEEEEE.1275.01"	"gverbs.zil"	"1275"	"WHEEEEE"	"LTABLE"	"Wheeeeeeeeee!!!!!"
"message.gverbs.WHEEEEE.1276.01"	"gverbs.zil"	"1276"	"WHEEEEE"	"LTABLE"	"Do you expect me to applaud?"
"message.gverbs.V-SMELL.1279.01"	"gverbs.zil"	"1279"	"V-SMELL"	"TELL"	"It smells like a "
"message.gverbs.V-SMELL.1279.02"	"gverbs.zil"	"1279"	"V-SMELL"	"TELL"	"."
"message.gverbs.V-SPIN.1282.01"	"gverbs.zil"	"1282"	"V-SPIN"	"TELL"	"You can't spin that!"
"message.gverbs.V-SQUEEZE.1289.01"	"gverbs.zil"	"1289"	"V-SQUEEZE"	"TELL"	"The "
"message.gverbs.V-SQUEEZE.1289.02"	"gverbs.zil"	"1289"	"V-SQUEEZE"	"TELL"	" does not understand this."
"message.gverbs.V-SQUEEZE.1291.01"	"gverbs.zil"	"1291"	"V-SQUEEZE"	"TELL"	"How singularly useless."
"message.gverbs.V-STAB.1303.01"	"gverbs.zil"	"1303"	"V-STAB"	"TELL"	"No doubt you propose to stab the "
"message.gverbs.V-STAB.1303.02"	"gverbs.zil"	"1303"	"V-STAB"	"TELL"	" with your pinky?"
"message.gverbs.V-STAND.1310.01"	"gverbs.zil"	"1310"	"V-STAND"	"TELL"	"You are already standing, I think."
"message.gverbs.V-STAY.1313.01"	"gverbs.zil"	"1313"	"V-STAY"	"TELL"	"You will be lost without me!"
"message.gverbs.V-STRIKE.1318.01"	"gverbs.zil"	"1318"	"V-STRIKE"	"TELL"	"Since you aren't versed in hand-to-hand combat, you'd better attack the "
"message.gverbs.V-STRIKE.1319.01"	"gverbs.zil"	"1319"	"V-STRIKE"	"TELL"	" with a weapon."
"message.gverbs.V-SWIM.1328.01"	"gverbs.zil"	"1328"	"V-SWIM"	"TELL"	"Swimming isn't usually allowed in the "
"message.gverbs.V-SWIM.1330.01"	"gverbs.zil"	"1330"	"V-SWIM"	"TELL"	"."
"message.gverbs.V-SWIM.1332.01"	"gverbs.zil"	"1332"	"V-SWIM"	"TELL"	"dungeon."
"message.gverbs.V-SWIM.1345.01"	"gverbs.zil"	"1345"	"V-SWIM"	"TELL"	"Go jump in a lake!"
"message.gverbs.V-SWING.1349.01"	"gverbs.zil"	"1349"	"V-SWING"	"TELL"	"Whoosh!"
"message.gverbs.PRE-TAKE.1356.01"	"gverbs.zil"	"1356"	"PRE-TAKE"	"TELL"	"You are already wearing it."
"message.gverbs.PRE-TAKE.1358.01"	"gverbs.zil"	"1358"	"PRE-TAKE"	"TELL"	"You already have that!"
"message.gverbs.PRE-TAKE.1362.01"	"gverbs.zil"	"1362"	"PRE-TAKE"	"TELL"	"You can't reach something that's inside a closed container."
"message.gverbs.PRE-TAKE.1375.01"	"gverbs.zil"	"1375"	"PRE-TAKE"	"TELL"	"The "
"message.gverbs.PRE-TAKE.1375.02"	"gverbs.zil"	"1375"	"PRE-TAKE"	"TELL"	" isn't in the "
"message.gverbs.PRE-TAKE.1375.03"	"gverbs.zil"	"1375"	"PRE-TAKE"	"TELL"	"."
"message.gverbs.PRE-TAKE.1380.01"	"gverbs.zil"	"1380"	"PRE-TAKE"	"TELL"	"You're inside of it!"
"message.gverbs.V-TAKE.1385.01"	"gverbs.zil"	"1385"	"V-TAKE"	"TELL"	"You are now wearing the "
"message.gverbs.V-TAKE.1385.02"	"gverbs.zil"	"1385"	"V-TAKE"	"TELL"	"."
"message.gverbs.V-TAKE.1387.01"	"gverbs.zil"	"1387"	"V-TAKE"	"TELL"	"Taken."
"message.gverbs.V-TELL.1395.01"	"gverbs.zil"	"1395"	"V-TELL"	"TELL"	"The "
"message.gverbs.V-TELL.1396.01"	"gverbs.zil"	"1396"	"V-TELL"	"TELL"	" pauses for a moment, perhaps thinking that you should reread\nthe manual."
"message.gverbs.V-TELL.1399.01"	"gverbs.zil"	"1399"	"V-TELL"	"TELL"	"You can't talk to the "
"message.gverbs.V-TELL.1399.02"	"gverbs.zil"	"1399"	"V-TELL"	"TELL"	"!"
"message.gverbs.V-THROUGH.1439.01"	"gverbs.zil"	"1439"	"V-THROUGH"	"TELL"	"You hit your head against the "
"message.gverbs.V-THROUGH.1439.02"	"gverbs.zil"	"1439"	"V-THROUGH"	"TELL"	" as you attempt this feat."
"message.gverbs.V-THROUGH.1441.01"	"gverbs.zil"	"1441"	"V-THROUGH"	"TELL"	"That would involve quite a contortion!"
"message.gverbs.V-THROW.1449.01"	"gverbs.zil"	"1449"	"V-THROW"	"TELL"	"A terrific throw! The "
"message.gverbs.V-THROW.1451.01"	"gverbs.zil"	"1451"	"V-THROW"	"JIGS-UP"	" hits you squarely in the head. Normally,\nthis wouldn't do much damage, but by incredible mischance, you fall over\nbackwards trying to duck, and break your neck, justice being swift and\nmerciful in the Great Underground Empire."
"message.gverbs.V-THROW.1457.01"	"gverbs.zil"	"1457"	"V-THROW"	"TELL"	"The "
"message.gverbs.V-THROW.1457.02"	"gverbs.zil"	"1457"	"V-THROW"	"TELL"	" ducks as the "
"message.gverbs.V-THROW.1457.03"	"gverbs.zil"	"1457"	"V-THROW"	"TELL"	" flies by and crashes to the ground."
"message.gverbs.V-THROW.1459.01"	"gverbs.zil"	"1459"	"V-THROW"	"TELL"	"Thrown."
"message.gverbs.V-THROW.1460.01"	"gverbs.zil"	"1460"	"V-THROW"	"TELL"	"Huh?"
"message.gverbs.V-THROW-OFF.1463.01"	"gverbs.zil"	"1463"	"V-THROW-OFF"	"TELL"	"You can't throw anything off of that!"
"message.gverbs.V-TIE.1467.01"	"gverbs.zil"	"1467"	"V-TIE"	"TELL"	"You can't tie anything to yourself."
"message.gverbs.V-TIE.1469.01"	"gverbs.zil"	"1469"	"V-TIE"	"TELL"	"You can't tie the "
"message.gverbs.V-TIE.1469.02"	"gverbs.zil"	"1469"	"V-TIE"	"TELL"	" to that."
"message.gverbs.V-TIE-UP.1472.01"	"gverbs.zil"	"1472"	"V-TIE-UP"	"TELL"	"You could certainly never tie it with that!"
"message.gverbs.V-TREASURE.1486.01"	"gverbs.zil"	"1486"	"V-TREASURE"	"TELL"	"Nothing happens."
"message.gverbs.PRE-TURN.1501.01"	"gverbs.zil"	"1501"	"PRE-TURN"	"TELL"	"Your bare hands don't appear to be enough."
"message.gverbs.PRE-TURN.1503.01"	"gverbs.zil"	"1503"	"PRE-TURN"	"TELL"	"You can't turn that!"
"message.gverbs.V-TURN.1506.01"	"gverbs.zil"	"1506"	"V-TURN"	"TELL"	"This has no effect."
"message.gverbs.V-UNTIE.1512.01"	"gverbs.zil"	"1512"	"V-UNTIE"	"TELL"	"This cannot be tied, so it cannot be untied!"
"message.gverbs.V-WAIT.1515.01"	"gverbs.zil"	"1515"	"V-WAIT"	"TELL"	"Time passes..."
"message.gverbs.V-WALK.1548.01"	"gverbs.zil"	"1548"	"V-WALK"	"TELL"	"You can't go that way."
"message.gverbs.V-WALK.1557.01"	"gverbs.zil"	"1557"	"V-WALK"	"TELL"	"The "
"message.gverbs.V-WALK.1557.02"	"gverbs.zil"	"1557"	"V-WALK"	"TELL"	" is closed."
"message.gverbs.V-WALK.1566.01"	"gverbs.zil"	"1566"	"V-WALK"	"TELL"	"There are odd noises in the darkness, and there is no exit in that\ndirection."
"message.gverbs.V-WALK.1578.01"	"gverbs.zil"	"1578"	"V-WALK"	"JIGS-UP"	"Oh, no! You have walked into the slavering fangs of a lurking grue!"
"message.gverbs.V-WALK.1580.01"	"gverbs.zil"	"1580"	"V-WALK"	"TELL"	"You can't go that way."
"message.gverbs.V-WALK-AROUND.1584.01"	"gverbs.zil"	"1584"	"V-WALK-AROUND"	"TELL"	"Use compass directions for movement."
"message.gverbs.V-WALK-TO.1590.01"	"gverbs.zil"	"1590"	"V-WALK-TO"	"TELL"	"It's here!"
"message.gverbs.V-WALK-TO.1592.01"	"gverbs.zil"	"1592"	"V-WALK-TO"	"TELL"	"You should supply a direction!"
"message.gverbs.V-WAVE.1595.01"	"gverbs.zil"	"1595"	"V-WAVE"	"HACK-HACK"	"Waving the "
"message.gverbs.V-WEAR.1599.01"	"gverbs.zil"	"1599"	"V-WEAR"	"TELL"	"You can't wear the "
"message.gverbs.V-WEAR.1599.02"	"gverbs.zil"	"1599"	"V-WEAR"	"TELL"	"."
"message.gverbs.V-WIN.1605.01"	"gverbs.zil"	"1605"	"V-WIN"	"TELL"	"Naturally!"
"message.gverbs.V-WIND.1608.01"	"gverbs.zil"	"1608"	"V-WIND"	"TELL"	"You cannot wind up a "
"message.gverbs.V-WIND.1608.02"	"gverbs.zil"	"1608"	"V-WIND"	"TELL"	"."
"message.gverbs.V-WISH.1614.01"	"gverbs.zil"	"1614"	"V-WISH"	"TELL"	"With luck, your wish will come true."
"message.gverbs.V-YELL.1616.01"	"gverbs.zil"	"1616"	"V-YELL"	"TELL"	"Aaaarrrrgggghhhh!"
"message.gverbs.V-ZORK.1618.01"	"gverbs.zil"	"1618"	"V-ZORK"	"TELL"	"At your service!"
"message.gverbs.DESCRIBE-ROOM.1638.01"	"gverbs.zil"	"1638"	"DESCRIBE-ROOM"	"TELL"	"It is pitch black."
"message.gverbs.DESCRIBE-ROOM.1640.01"	"gverbs.zil"	"1640"	"DESCRIBE-ROOM"	"TELL"	" You are likely to be eaten by a grue."
"message.gverbs.DESCRIBE-ROOM.1662.01"	"gverbs.zil"	"1662"	"DESCRIBE-ROOM"	"TELL"	", in the "
"message.gverbs.DESCRIBE-OBJECTS.1686.01"	"gverbs.zil"	"1686"	"DESCRIBE-OBJECTS"	"TELL"	"Only bats can see in the dark. And you're not one."
"message.gverbs.DESCRIBE-OBJECT.1704.01"	"gverbs.zil"	"1704"	"DESCRIBE-OBJECT"	"TELL"	"There is a "
"message.gverbs.DESCRIBE-OBJECT.1704.02"	"gverbs.zil"	"1704"	"DESCRIBE-OBJECT"	"TELL"	" here"
"message.gverbs.DESCRIBE-OBJECT.1706.01"	"gverbs.zil"	"1706"	"DESCRIBE-OBJECT"	"TELL"	" (providing light)"
"message.gverbs.DESCRIBE-OBJECT.1707.01"	"gverbs.zil"	"1707"	"DESCRIBE-OBJECT"	"TELL"	"."
"message.gverbs.DESCRIBE-OBJECT.1710.01"	"gverbs.zil"	"1710"	"DESCRIBE-OBJECT"	"TELL"	"A "
"message.gverbs.DESCRIBE-OBJECT.1712.01"	"gverbs.zil"	"1712"	"DESCRIBE-OBJECT"	"TELL"	" (providing light)"
"message.gverbs.DESCRIBE-OBJECT.1715.01"	"gverbs.zil"	"1715"	"DESCRIBE-OBJECT"	"TELL"	" (being worn)"
"message.gverbs.DESCRIBE-OBJECT.1725.01"	"gverbs.zil"	"1725"	"DESCRIBE-OBJECT"	"TELL"	" (outside the "
"message.gverbs.DESCRIBE-OBJECT.1725.02"	"gverbs.zil"	"1725"	"DESCRIBE-OBJECT"	"TELL"	")"
"message.gverbs.PRINT-CONTENTS.1736.01"	"gverbs.zil"	"1736"	"PRINT-CONTENTS"	"TELL"	", "
"message.gverbs.PRINT-CONTENTS.1737.01"	"gverbs.zil"	"1737"	"PRINT-CONTENTS"	"TELL"	"and "
"message.gverbs.PRINT-CONTENTS.1738.01"	"gverbs.zil"	"1738"	"PRINT-CONTENTS"	"TELL"	"a "
"message.gverbs.FIRSTER.1822.01"	"gverbs.zil"	"1822"	"FIRSTER"	"TELL"	"Your collection of treasures consists of:"
"message.gverbs.FIRSTER.1826.01"	"gverbs.zil"	"1826"	"FIRSTER"	"TELL"	"You are carrying:"
"message.gverbs.FIRSTER.1831.01"	"gverbs.zil"	"1831"	"FIRSTER"	"TELL"	"Sitting on the "
"message.gverbs.FIRSTER.1831.02"	"gverbs.zil"	"1831"	"FIRSTER"	"TELL"	" is: "
"message.gverbs.FIRSTER.1833.01"	"gverbs.zil"	"1833"	"FIRSTER"	"TELL"	"The "
"message.gverbs.FIRSTER.1833.02"	"gverbs.zil"	"1833"	"FIRSTER"	"TELL"	" is holding: "
"message.gverbs.FIRSTER.1835.01"	"gverbs.zil"	"1835"	"FIRSTER"	"TELL"	"The "
"message.gverbs.FIRSTER.1835.02"	"gverbs.zil"	"1835"	"FIRSTER"	"TELL"	" contains:"
"message.gverbs.SCORE-UPD.1861.01"	"gverbs.zil"	"1861"	"SCORE-UPD"	"TELL"	"An almost inaudible voice whispers in your ear, ""Look to your treasures\nfor the final secret."""
"message.gverbs.YES?.1873.01"	"gverbs.zil"	"1873"	"YES?"	"PRINTI"	">"
"message.gverbs.ITAKE.1906.01"	"gverbs.zil"	"1906"	"ITAKE"	"TELL"	"Your hand passes through its object."
"message.gverbs.ITAKE.1934.01"	"gverbs.zil"	"1934"	"ITAKE"	"TELL"	"Your load is too heavy"
"message.gverbs.ITAKE.1936.01"	"gverbs.zil"	"1936"	"ITAKE"	"TELL"	", especially in light of your condition."
"message.gverbs.ITAKE.1938.01"	"gverbs.zil"	"1938"	"ITAKE"	"TELL"	"."
"message.gverbs.ITAKE.1945.01"	"gverbs.zil"	"1945"	"ITAKE"	"TELL"	"You're holding too many things already!"
"message.gverbs.IDROP.1969.01"	"gverbs.zil"	"1969"	"IDROP"	"TELL"	"You're not carrying the "
"message.gverbs.IDROP.1969.02"	"gverbs.zil"	"1969"	"IDROP"	"TELL"	"."
"message.gverbs.IDROP.1973.01"	"gverbs.zil"	"1973"	"IDROP"	"TELL"	"The "
"message.gverbs.IDROP.1973.02"	"gverbs.zil"	"1973"	"IDROP"	"TELL"	" is closed."
"message.gverbs.INDENTS.2017.01"	"gverbs.zil"	"2017"	"INDENTS"	"TABLE"	""
"message.gverbs.INDENTS.2018.01"	"gverbs.zil"	"2018"	"INDENTS"	"TABLE"	"  "
"message.gverbs.INDENTS.2019.01"	"gverbs.zil"	"2019"	"INDENTS"	"TABLE"	"    "
"message.gverbs.INDENTS.2020.01"	"gverbs.zil"	"2020"	"INDENTS"	"TABLE"	"      "
"message.gverbs.INDENTS.2021.01"	"gverbs.zil"	"2021"	"INDENTS"	"TABLE"	"        "
"message.gverbs.INDENTS.2022.01"	"gverbs.zil"	"2022"	"INDENTS"	"TABLE"	"          "
"message.gverbs.HACK-HACK.2027.01"	"gverbs.zil"	"2027"	"HACK-HACK"	"TELL"	"The "
"message.gverbs.HACK-HACK.2027.02"	"gverbs.zil"	"2027"	"HACK-HACK"	"TELL"	" isn't here!"
"message.gverbs.HO-HUM.2034.01"	"gverbs.zil"	"2034"	"HO-HUM"	"LTABLE"	" doesn't seem to work."
"message.gverbs.HO-HUM.2035.01"	"gverbs.zil"	"2035"	"HO-HUM"	"LTABLE"	" isn't notably helpful."
"message.gverbs.HO-HUM.2036.01"	"gverbs.zil"	"2036"	"HO-HUM"	"LTABLE"	" has no effect."
"message.gverbs.NO-GO-TELL.2040.01"	"gverbs.zil"	"2040"	"NO-GO-TELL"	"TELL"	"You can't go there in a "
"message.gverbs.NO-GO-TELL.2040.02"	"gverbs.zil"	"2040"	"NO-GO-TELL"	"TELL"	"."
"message.gverbs.NO-GO-TELL.2042.01"	"gverbs.zil"	"2042"	"NO-GO-TELL"	"TELL"	"You can't go there without a vehicle."
"message.gverbs.GOTO.2077.01"	"gverbs.zil"	"2077"	"GOTO"	"TELL"	"The "
"message.gverbs.GOTO.2077.02"	"gverbs.zil"	"2077"	"GOTO"	"TELL"	" comes to a rest on the shore."
"message.gverbs.GOTO.2100.01"	"gverbs.zil"	"2100"	"GOTO"	"TELL"	"There are sinister gurgling noises in the darkness all around you!"
"message.gverbs.GOTO.2111.01"	"gverbs.zil"	"2111"	"GOTO"	"TELL"	"Oh, no! A lurking grue slithered into the "
"message.gverbs.GOTO.2114.01"	"gverbs.zil"	"2114"	"GOTO"	"TELL"	"room"
"message.gverbs.GOTO.2115.01"	"gverbs.zil"	"2115"	"GOTO"	"JIGS-UP"	" and devoured you!"
"message.gverbs.GOTO.2119.01"	"gverbs.zil"	"2119"	"GOTO"	"TELL"	"You have moved into a dark place."
"message.gverbs.GOTO.2126.01"	"gverbs.zil"	"2126"	"GOTO"	"TELL"	"The "
"message.gverbs.GOTO.2126.02"	"gverbs.zil"	"2126"	"GOTO"	"TELL"	" leaves the room."
"message.gverbs.HELLOS.2199.01"	"gverbs.zil"	"2199"	"HELLOS"	"LTABLE"	"Hello."
"message.gverbs.HELLOS.2200.01"	"gverbs.zil"	"2200"	"HELLOS"	"LTABLE"	"Good day."
"message.gverbs.HELLOS.2201.01"	"gverbs.zil"	"2201"	"HELLOS"	"LTABLE"	"Nice weather we've been having lately."
"message.gverbs.HELLOS.2202.01"	"gverbs.zil"	"2202"	"HELLOS"	"LTABLE"	"Goodbye."
"message.gverbs.YUKS.2207.01"	"gverbs.zil"	"2207"	"YUKS"	"LTABLE"	"A valiant attempt."
"message.gverbs.YUKS.2208.01"	"gverbs.zil"	"2208"	"YUKS"	"LTABLE"	"You can't be serious."
"message.gverbs.YUKS.2210.01"	"gverbs.zil"	"2210"	"YUKS"	"LTABLE"	"An interesting idea..."
"message.gverbs.YUKS.2211.01"	"gverbs.zil"	"2211"	"YUKS"	"LTABLE"	"What a concept!"
"message.gverbs.DUMMY.2215.01"	"gverbs.zil"	"2215"	"DUMMY"	"LTABLE"	"Look around."
