"id"	"english"	"translation"	"status"	"notes"	"source_file"	"line"	"routine"	"container"
"message.1actions.HERO-MELEE.3642.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3642"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3642.02"	" is momentarily disoriented and can't fight back."	" is momentarily disoriented and can't fight back."	"source"	"原文表示"	"1actions.zil"	"3642"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3643.01"	"The force of your blow knocks the "	"The force of your blow knocks the "	"source"	"原文表示"	"1actions.zil"	"3643"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3643.02"	" back, stunned."	" back, stunned."	"source"	"原文表示"	"1actions.zil"	"3643"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3644.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3644"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3644.02"	" is confused and can't fight back."	" is confused and can't fight back."	"source"	"原文表示"	"1actions.zil"	"3644"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3645.01"	"The quickness of your thrust knocks the "	"The quickness of your thrust knocks the "	"source"	"原文表示"	"1actions.zil"	"3645"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3645.02"	" back, stunned."	" back, stunned."	"source"	"原文表示"	"1actions.zil"	"3645"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3647.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3647"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3647.02"	"'s weapon is knocked to the floor, leaving him unarmed."	"'s weapon is knocked to the floor, leaving him unarmed."	"source"	"原文表示"	"1actions.zil"	"3647"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3648.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3648"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3648.02"	" is disarmed by a subtle feint past his guard."	" is disarmed by a subtle feint past his guard."	"source"	"原文表示"	"1actions.zil"	"3648"	"HERO-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3657.01"	"The Cyclops misses, but the backwash almost knocks you over."	"The Cyclops misses, but the backwash almost knocks you over."	"source"	"原文表示"	"1actions.zil"	"3657"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3658.01"	"The Cyclops rushes you, but runs into the wall."	"The Cyclops rushes you, but runs into the wall."	"source"	"原文表示"	"1actions.zil"	"3658"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3660.01"	"The Cyclops sends you crashing to the floor, unconscious."	"The Cyclops sends you crashing to the floor, unconscious."	"source"	"原文表示"	"1actions.zil"	"3660"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3662.01"	"The Cyclops breaks your neck with a massive smash."	"The Cyclops breaks your neck with a massive smash."	"source"	"原文表示"	"1actions.zil"	"3662"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3664.01"	"A quick punch, but it was only a glancing blow."	"A quick punch, but it was only a glancing blow."	"source"	"原文表示"	"1actions.zil"	"3664"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3665.01"	"A glancing blow from the Cyclops' fist."	"A glancing blow from the Cyclops' fist."	"source"	"原文表示"	"1actions.zil"	"3665"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3667.01"	"The monster smashes his huge fist into your chest, breaking several\nribs."	"The monster smashes his huge fist into your chest, breaking several\nribs."	"source"	"原文表示"	"1actions.zil"	"3667"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3669.01"	"The Cyclops almost knocks the wind out of you with a quick punch."	"The Cyclops almost knocks the wind out of you with a quick punch."	"source"	"原文表示"	"1actions.zil"	"3669"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3671.01"	"The Cyclops lands a punch that knocks the wind out of you."	"The Cyclops lands a punch that knocks the wind out of you."	"source"	"原文表示"	"1actions.zil"	"3671"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3672.01"	"Heedless of your weapons, the Cyclops tosses you against the rock\nwall of the room."	"Heedless of your weapons, the Cyclops tosses you against the rock\nwall of the room."	"source"	"原文表示"	"1actions.zil"	"3672"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3675.01"	"The Cyclops grabs your "	"The Cyclops grabs your "	"source"	"原文表示"	"1actions.zil"	"3675"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3675.02"	", tastes it, and throws it to the\nground in disgust."	", tastes it, and throws it to the\nground in disgust."	"source"	"原文表示"	"1actions.zil"	"3675"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3677.01"	"The monster grabs you on the wrist, squeezes, and you drop your\n"	"The monster grabs you on the wrist, squeezes, and you drop your\n"	"source"	"原文表示"	"1actions.zil"	"3677"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3678.01"	" in pain."	" in pain."	"source"	"原文表示"	"1actions.zil"	"3678"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3680.01"	"The Cyclops seems unable to decide whether to broil or stew his\ndinner."	"The Cyclops seems unable to decide whether to broil or stew his\ndinner."	"source"	"原文表示"	"1actions.zil"	"3680"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.CYCLOPS-MELEE.3683.01"	"The Cyclops, no sportsman, dispatches his unconscious victim."	"The Cyclops, no sportsman, dispatches his unconscious victim."	"source"	"原文表示"	"1actions.zil"	"3683"	"CYCLOPS-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3692.01"	"The troll swings his axe, but it misses."	"The troll swings his axe, but it misses."	"source"	"原文表示"	"1actions.zil"	"3692"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3693.01"	"The troll's axe barely misses your ear."	"The troll's axe barely misses your ear."	"source"	"原文表示"	"1actions.zil"	"3693"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3694.01"	"The axe sweeps past as you jump aside."	"The axe sweeps past as you jump aside."	"source"	"原文表示"	"1actions.zil"	"3694"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3695.01"	"The axe crashes against the rock, throwing sparks!"	"The axe crashes against the rock, throwing sparks!"	"source"	"原文表示"	"1actions.zil"	"3695"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3697.01"	"The flat of the troll's axe hits you delicately on the head, knocking\nyou out."	"The flat of the troll's axe hits you delicately on the head, knocking\nyou out."	"source"	"原文表示"	"1actions.zil"	"3697"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3700.01"	"The troll neatly removes your head."	"The troll neatly removes your head."	"source"	"原文表示"	"1actions.zil"	"3700"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3701.01"	"The troll's axe stroke cleaves you from the nave to the chops."	"The troll's axe stroke cleaves you from the nave to the chops."	"source"	"原文表示"	"1actions.zil"	"3701"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3702.01"	"The troll's axe removes your head."	"The troll's axe removes your head."	"source"	"原文表示"	"1actions.zil"	"3702"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3704.01"	"The axe gets you right in the side. Ouch!"	"The axe gets you right in the side. Ouch!"	"source"	"原文表示"	"1actions.zil"	"3704"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3705.01"	"The flat of the troll's axe skins across your forearm."	"The flat of the troll's axe skins across your forearm."	"source"	"原文表示"	"1actions.zil"	"3705"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3706.01"	"The troll's swing almost knocks you over as you barely parry\nin time."	"The troll's swing almost knocks you over as you barely parry\nin time."	"source"	"原文表示"	"1actions.zil"	"3706"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3708.01"	"The troll swings his axe, and it nicks your arm as you dodge."	"The troll swings his axe, and it nicks your arm as you dodge."	"source"	"原文表示"	"1actions.zil"	"3708"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3710.01"	"The troll charges, and his axe slashes you on your "	"The troll charges, and his axe slashes you on your "	"source"	"原文表示"	"1actions.zil"	"3710"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3710.02"	" arm."	" arm."	"source"	"原文表示"	"1actions.zil"	"3710"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3711.01"	"An axe stroke makes a deep wound in your leg."	"An axe stroke makes a deep wound in your leg."	"source"	"原文表示"	"1actions.zil"	"3711"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3712.01"	"The troll's axe swings down, gashing your shoulder."	"The troll's axe swings down, gashing your shoulder."	"source"	"原文表示"	"1actions.zil"	"3712"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3714.01"	"The troll hits you with a glancing blow, and you are momentarily\nstunned."	"The troll hits you with a glancing blow, and you are momentarily\nstunned."	"source"	"原文表示"	"1actions.zil"	"3714"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3716.01"	"The troll swings; the blade turns on your armor but crashes\nbroadside into your head."	"The troll swings; the blade turns on your armor but crashes\nbroadside into your head."	"source"	"原文表示"	"1actions.zil"	"3716"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3718.01"	"You stagger back under a hail of axe strokes."	"You stagger back under a hail of axe strokes."	"source"	"原文表示"	"1actions.zil"	"3718"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3719.01"	"The troll's mighty blow drops you to your knees."	"The troll's mighty blow drops you to your knees."	"source"	"原文表示"	"1actions.zil"	"3719"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3721.01"	"The axe hits your "	"The axe hits your "	"source"	"原文表示"	"1actions.zil"	"3721"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3721.02"	" and knocks it spinning."	" and knocks it spinning."	"source"	"原文表示"	"1actions.zil"	"3721"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3722.01"	"The troll swings, you parry, but the force of his blow knocks your "	"The troll swings, you parry, but the force of his blow knocks your "	"source"	"原文表示"	"1actions.zil"	"3722"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3722.02"	" away."	" away."	"source"	"原文表示"	"1actions.zil"	"3722"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3723.01"	"The axe knocks your "	"The axe knocks your "	"source"	"原文表示"	"1actions.zil"	"3723"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3723.02"	" out of your hand. It falls to the floor."	" out of your hand. It falls to the floor."	"source"	"原文表示"	"1actions.zil"	"3723"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3725.01"	"The troll hesitates, fingering his axe."	"The troll hesitates, fingering his axe."	"source"	"原文表示"	"1actions.zil"	"3725"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3726.01"	"The troll scratches his head ruminatively:  Might you be magically\nprotected, he wonders?"	"The troll scratches his head ruminatively:  Might you be magically\nprotected, he wonders?"	"source"	"原文表示"	"1actions.zil"	"3726"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3729.01"	"Conquering his fears, the troll puts you to death."	"Conquering his fears, the troll puts you to death."	"source"	"原文表示"	"1actions.zil"	"3729"	"TROLL-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3738.01"	"The thief stabs nonchalantly with his stiletto and misses."	"The thief stabs nonchalantly with his stiletto and misses."	"source"	"原文表示"	"1actions.zil"	"3738"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3739.01"	"You dodge as the thief comes in low."	"You dodge as the thief comes in low."	"source"	"原文表示"	"1actions.zil"	"3739"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3740.01"	"You parry a lightning thrust, and the thief salutes you with\na grim nod."	"You parry a lightning thrust, and the thief salutes you with\na grim nod."	"source"	"原文表示"	"1actions.zil"	"3740"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3742.01"	"The thief tries to sneak past your guard, but you twist away."	"The thief tries to sneak past your guard, but you twist away."	"source"	"原文表示"	"1actions.zil"	"3742"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3744.01"	"Shifting in the midst of a thrust, the thief knocks you unconscious\nwith the haft of his stiletto."	"Shifting in the midst of a thrust, the thief knocks you unconscious\nwith the haft of his stiletto."	"source"	"原文表示"	"1actions.zil"	"3744"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3746.01"	"The thief knocks you out."	"The thief knocks you out."	"source"	"原文表示"	"1actions.zil"	"3746"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3748.01"	"Finishing you off, the thief inserts his blade into your heart."	"Finishing you off, the thief inserts his blade into your heart."	"source"	"原文表示"	"1actions.zil"	"3748"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3749.01"	"The thief comes in from the side, feints, and inserts the blade\ninto your ribs."	"The thief comes in from the side, feints, and inserts the blade\ninto your ribs."	"source"	"原文表示"	"1actions.zil"	"3749"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3751.01"	"The thief bows formally, raises his stiletto, and with a wry grin,\nends the battle and your life."	"The thief bows formally, raises his stiletto, and with a wry grin,\nends the battle and your life."	"source"	"原文表示"	"1actions.zil"	"3751"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3754.01"	"A quick thrust pinks your left arm, and blood starts to\ntrickle down."	"A quick thrust pinks your left arm, and blood starts to\ntrickle down."	"source"	"原文表示"	"1actions.zil"	"3754"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3756.01"	"The thief draws blood, raking his stiletto across your arm."	"The thief draws blood, raking his stiletto across your arm."	"source"	"原文表示"	"1actions.zil"	"3756"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3757.01"	"The stiletto flashes faster than you can follow, and blood wells\nfrom your leg."	"The stiletto flashes faster than you can follow, and blood wells\nfrom your leg."	"source"	"原文表示"	"1actions.zil"	"3757"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3759.01"	"The thief slowly approaches, strikes like a snake, and leaves\nyou wounded."	"The thief slowly approaches, strikes like a snake, and leaves\nyou wounded."	"source"	"原文表示"	"1actions.zil"	"3759"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3762.01"	"The thief strikes like a snake! The resulting wound is serious."	"The thief strikes like a snake! The resulting wound is serious."	"source"	"原文表示"	"1actions.zil"	"3762"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3763.01"	"The thief stabs a deep cut in your upper arm."	"The thief stabs a deep cut in your upper arm."	"source"	"原文表示"	"1actions.zil"	"3763"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3764.01"	"The stiletto touches your forehead, and the blood obscures your\nvision."	"The stiletto touches your forehead, and the blood obscures your\nvision."	"source"	"原文表示"	"1actions.zil"	"3764"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3766.01"	"The thief strikes at your wrist, and suddenly your grip is slippery\nwith blood."	"The thief strikes at your wrist, and suddenly your grip is slippery\nwith blood."	"source"	"原文表示"	"1actions.zil"	"3766"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3769.01"	"The butt of his stiletto cracks you on the skull, and you stagger\nback."	"The butt of his stiletto cracks you on the skull, and you stagger\nback."	"source"	"原文表示"	"1actions.zil"	"3769"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3771.01"	"The thief rams the haft of his blade into your stomach, leaving\nyou out of breath."	"The thief rams the haft of his blade into your stomach, leaving\nyou out of breath."	"source"	"原文表示"	"1actions.zil"	"3771"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3773.01"	"The thief attacks, and you fall back desperately."	"The thief attacks, and you fall back desperately."	"source"	"原文表示"	"1actions.zil"	"3773"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3775.01"	"A long, theatrical slash. You catch it on your "	"A long, theatrical slash. You catch it on your "	"source"	"原文表示"	"1actions.zil"	"3775"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3775.02"	", but the\nthief twists his knife, and the "	", but the\nthief twists his knife, and the "	"source"	"原文表示"	"1actions.zil"	"3775"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3776.01"	" goes flying."	" goes flying."	"source"	"原文表示"	"1actions.zil"	"3776"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3777.01"	"The thief neatly flips your "	"The thief neatly flips your "	"source"	"原文表示"	"1actions.zil"	"3777"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3777.02"	" out of your hands, and it drops\nto the floor."	" out of your hands, and it drops\nto the floor."	"source"	"原文表示"	"1actions.zil"	"3777"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3779.01"	"You parry a low thrust, and your "	"You parry a low thrust, and your "	"source"	"原文表示"	"1actions.zil"	"3779"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3779.02"	" slips out of your hand."	" slips out of your hand."	"source"	"原文表示"	"1actions.zil"	"3779"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3781.01"	"The thief, a man of superior breeding, pauses for a moment to consider the propriety of finishing you off."	"The thief, a man of superior breeding, pauses for a moment to consider the propriety of finishing you off."	"source"	"原文表示"	"1actions.zil"	"3781"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3782.01"	"The thief amuses himself by searching your pockets."	"The thief amuses himself by searching your pockets."	"source"	"原文表示"	"1actions.zil"	"3782"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3783.01"	"The thief entertains himself by rifling your pack."	"The thief entertains himself by rifling your pack."	"source"	"原文表示"	"1actions.zil"	"3783"	"THIEF-MELEE"	"LTABLE"
