"id"	"english"	"japanese"	"status"	"notes"	"source_file"	"line"	"routine"	"container"
"message.1actions.TROLL-MELEE.3726.01"	"The troll scratches his head ruminatively:  Might you be magically\nprotected, he wonders?"	"トロールは考え込むように頭をかいた。魔法で守られているのではないか、と疑っているようだ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3726"	"TROLL-MELEE"	"LTABLE"
"message.1actions.TROLL-MELEE.3729.01"	"Conquering his fears, the troll puts you to death."	"恐れを克服したトロールは、あなたを殺した。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3729"	"TROLL-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3738.01"	"The thief stabs nonchalantly with his stiletto and misses."	"泥棒は何気ない手つきで細身の短剣を突き出したが、外れた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3738"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3739.01"	"You dodge as the thief comes in low."	"泥棒が低く踏み込んできたため、身をかわした。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3739"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3740.01"	"You parry a lightning thrust, and the thief salutes you with\na grim nod."	"稲妻のような突きを受け流すと、泥棒は険しい顔でうなずき、あなたへ敬意を示した。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3740"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3742.01"	"The thief tries to sneak past your guard, but you twist away."	"泥棒は守りをすり抜けようとしたが、体をひねってかわした。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3742"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3744.01"	"Shifting in the midst of a thrust, the thief knocks you unconscious\nwith the haft of his stiletto."	"泥棒は突きの途中で動きを変え、細身の短剣の柄であなたを殴って気絶させた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3744"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3746.01"	"The thief knocks you out."	"泥棒に殴り倒され、意識を失った。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3746"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3748.01"	"Finishing you off, the thief inserts his blade into your heart."	"泥棒はとどめとして、あなたの心臓へ刃を差し込んだ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3748"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3749.01"	"The thief comes in from the side, feints, and inserts the blade\ninto your ribs."	"泥棒は横から踏み込み、フェイントをかけて、肋骨の間へ刃を差し込んだ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3749"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3751.01"	"The thief bows formally, raises his stiletto, and with a wry grin,\nends the battle and your life."	"泥棒は丁重に一礼し、細身の短剣を構えた。皮肉な笑みとともに、戦いとあなたの命を終わらせた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3751"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3754.01"	"A quick thrust pinks your left arm, and blood starts to\ntrickle down."	"素早い突きが左腕をかすめ、血が滴り始めた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3754"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3756.01"	"The thief draws blood, raking his stiletto across your arm."	"泥棒の細身の短剣が腕を削ぎ、血が流れた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3756"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3757.01"	"The stiletto flashes faster than you can follow, and blood wells\nfrom your leg."	"目で追えないほど速く短剣が閃き、脚から血があふれた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3757"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3759.01"	"The thief slowly approaches, strikes like a snake, and leaves\nyou wounded."	"泥棒はゆっくり近づくと蛇のように襲いかかり、あなたへ傷を負わせた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3759"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3762.01"	"The thief strikes like a snake! The resulting wound is serious."	"泥棒が蛇のように襲いかかった！　傷は深い。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3762"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3763.01"	"The thief stabs a deep cut in your upper arm."	"泥棒が上腕へ深い傷を突き刺した。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3763"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3764.01"	"The stiletto touches your forehead, and the blood obscures your\nvision."	"細身の短剣が額へ触れ、流れ出た血が視界を遮った。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3764"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3766.01"	"The thief strikes at your wrist, and suddenly your grip is slippery\nwith blood."	"泥棒が手首を切りつけた。流れた血で、握った手が滑り始めた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3766"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3769.01"	"The butt of his stiletto cracks you on the skull, and you stagger\nback."	"細身の短剣の柄頭が頭蓋を打ち、あなたはよろめきながら後退した。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3769"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3771.01"	"The thief rams the haft of his blade into your stomach, leaving\nyou out of breath."	"泥棒は刃の柄を腹へ突き込み、あなたの息を詰まらせた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3771"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3773.01"	"The thief attacks, and you fall back desperately."	"泥棒が攻めかかり、必死で後退した。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3773"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3775.01"	"A long, theatrical slash. You catch it on your "	"芝居がかった大振りの斬撃だ。あなたは"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3775"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3775.02"	", but the\nthief twists his knife, and the "	"で受け止めたが、泥棒は短剣をひねった。すると"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3775"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3776.01"	" goes flying."	"は宙へ飛んだ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3776"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3777.01"	"The thief neatly flips your "	"泥棒は鮮やかな手並みで、あなたの"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3777"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3777.02"	" out of your hands, and it drops\nto the floor."	"を手から跳ね上げた。それは床へ落ちた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3777"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3779.01"	"You parry a low thrust, and your "	"低い突きを受け止めたが、あなたの"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3779"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3779.02"	" slips out of your hand."	"は手から滑り落ちた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3779"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3781.01"	"The thief, a man of superior breeding, pauses for a moment to consider the propriety of finishing you off."	"育ちのよい泥棒は、あなたへとどめを刺すことが礼儀にかなうか、しばらく考え込んだ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3781"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3782.01"	"The thief amuses himself by searching your pockets."	"泥棒は暇つぶしに、あなたのポケットを探っている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3782"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3783.01"	"The thief entertains himself by rifling your pack."	"泥棒は気晴らしに、あなたの荷物を漁っている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3783"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3785.01"	"The thief, forgetting his essentially genteel upbringing, cuts your\nthroat."	"泥棒は本来の上品な育ちを忘れ、あなたの喉を切り裂いた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3785"	"THIEF-MELEE"	"LTABLE"
"message.1actions.THIEF-MELEE.3787.01"	"The thief, a pragmatist, dispatches you as a threat to his\nlivelihood."	"現実主義者である泥棒は、商売の邪魔になるあなたを始末した。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3787"	"THIEF-MELEE"	"LTABLE"
"message.1actions.I-SWORD.3869.01"	"Your sword has begun to glow very brightly."	"剣がまばゆいほど強く輝き始めた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3869"	"I-SWORD"	"TELL"
"message.1actions.I-SWORD.3871.01"	"Your sword is glowing with a faint blue glow."	"剣がかすかな青い光を放っている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3871"	"I-SWORD"	"TELL"
"message.1actions.I-SWORD.3874.01"	"Your sword is no longer glowing."	"剣の光が消えた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3874"	"I-SWORD"	"TELL"
"message.1actions.DROP-JUNK.3944.01"	"The robber, rummaging through his bag, dropped a few items he found\nvalueless."	"泥棒は袋を漁り、価値がないと判断した品をいくつか落とした。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3944"	"DROP-JUNK"	"TELL"
"message.1actions.STEAL-JUNK.3970.01"	"You suddenly notice that the "	"ふと見ると、"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3970"	"STEAL-JUNK"	"TELL"
"message.1actions.STEAL-JUNK.3971.01"	" vanished."	"が消えている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3971"	"STEAL-JUNK"	"TELL"
"message.1actions.V-DIAGNOSE.3998.01"	"You are in perfect health."	"健康そのものだ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"3998"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4000.01"	"You have "	"現在の傷は"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4000"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4001.01"	"a light wound,"	"軽傷"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4001"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4002.01"	"a serious wound,"	"重傷"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4002"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4003.01"	"several wounds,"	"複数の傷"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4003"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4004.01"	"serious wounds,"	"複数の重傷"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4004"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4006.01"	" which will be cured after "	"で、完治まであと"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4006"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4010.01"	" moves."	"手。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4010"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4012.01"	"You can "	"現在の耐久力では、"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4012"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4013.01"	"expect death soon"	"まもなく死ぬ"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4013"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4014.01"	"be killed by one more light wound"	"もう一度軽傷を負うと死ぬ"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4014"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4015.01"	"be killed by a serious wound"	"重傷を負うと死ぬ"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4015"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4016.01"	"survive one serious wound"	"あと一度なら重傷に耐えられる"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4016"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4018.01"	"survive several wounds"	"さらにいくつかの傷に耐えられる"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4018"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4019.01"	"."	"。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4019"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4021.01"	"You have been killed "	"これまでの死亡回数は"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4021"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4022.01"	"once"	"1回"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4022"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4023.01"	"twice"	"2回"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4023"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-DIAGNOSE.4024.01"	"."	"。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4024"	"V-DIAGNOSE"	"TELL"
"message.1actions.V-SCORE.4028.01"	"Your score is "	"得点は"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4028"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4030.01"	" (total of 350 points), in "	"点（全350点）、手数は"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4030"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4032.01"	" move."	"手。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4032"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4032.02"	" moves."	"手。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4032"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4034.01"	"This gives you the rank of "	"現在の称号は「"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4034"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4035.01"	"Master Adventurer"	"冒険王」だ"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4035"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4036.01"	"Wizard"	"魔術師」だ"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4036"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4037.01"	"Master"	"達人」だ"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4037"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4038.01"	"Adventurer"	"冒険者」だ"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4038"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4039.01"	"Junior Adventurer"	"若手冒険者」だ"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4039"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4040.01"	"Novice Adventurer"	"駆け出し冒険者」だ"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4040"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4041.01"	"Amateur Adventurer"	"素人冒険者」だ"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4041"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4042.01"	"Beginner"	"初心者」だ"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4042"	"V-SCORE"	"TELL"
"message.1actions.V-SCORE.4043.01"	"."	"。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4043"	"V-SCORE"	"TELL"
"message.1actions.JIGS-UP.4049.01"	"|\nIt takes a talented person to be killed while already dead. YOU are such\na talent. Unfortunately, it takes a talented person to deal with it.\nI am not such a talent. Sorry."	"|\n死んだままもう一度死ぬとは、実に才能がある。あなたにはその才能がある。残念ながら、そんな事態を扱うにも才能が要る。私にはその才能がない。申し訳ない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4049"	"JIGS-UP"	"TELL"
"message.1actions.JIGS-UP.4056.01"	"Bad luck, huh?"	"運が悪かったな。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4056"	"JIGS-UP"	"TELL"
"message.1actions.JIGS-UP.4059.01"	"\n|    ****  You have died  ****\n|\n|"	"\n|    ＊＊＊＊　あなたは死んだ　＊＊＊＊\n|\n|"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4059"	"JIGS-UP"	"TELL"
"message.1actions.JIGS-UP.4068.01"	"You clearly are a suicidal maniac.  We don't allow psychotics in the\ncave, since they may harm other adventurers.  Your remains will be\ninstalled in the Land of the Living Dead, where your fellow\nadventurers may gloat over them."	"どう見ても、あなたは自殺願望に取りつかれている。ほかの冒険者へ危害を加えかねないので、洞窟ではそのような者を受け入れていない。あなたの亡骸は「生ける死者の国」へ安置され、仲間の冒険者たちの物笑いの種になる。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4068"	"JIGS-UP"	"TELL"
"message.1actions.JIGS-UP.4078.01"	"As you take your last breath, you feel relieved of your burdens. The\nfeeling passes as you find yourself before the gates of Hell, where\nthe spirits jeer at you and deny you entry.  Your senses are\ndisturbed.  The objects in the dungeon appear indistinct, bleached of\ncolor, even unreal."	"最後の息を吐くと、背負っていた重荷から解放されたように感じた。だがそれも、地獄の門前に立つ自分へ気づくまでだった。亡霊たちはあなたを嘲り、入ることさえ拒んだ。感覚が乱れている。地下世界の物は輪郭がぼやけ、色あせ、現実のものとは思えない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4078"	"JIGS-UP"	"TELL"
"message.1actions.JIGS-UP.4091.01"	"Now, let's take a look here...\nWell, you probably deserve another chance.  I can't quite fix you\nup completely, but you can't have everything."	"さて、どうしたものか……。\nまあ、もう一度くらい機会を与えてもよさそうだ。完全には元へ戻せないが、何もかも望むわけにはいかない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"4091"	"JIGS-UP"	"TELL"
